Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
37,7.9,26.2,0.0,1,30.0,1,13,19.0,6.0,61.0,25.0,1014.1,1010.4,17.0,25.4,0,0
12,24.0,30.4,17.0,0,31.0,2,12,11.0,4.0,89.0,87.0,1007.9,1006.0,26.7,27.7,1,1
4,7.9,26.8,0.0,9,56.0,2,6,28.0,13.0,66.0,34.0,1022.6,1018.8,12.8,25.0,0,0
6,22.1,27.9,0.8,9,28.0,11,2,4.0,13.0,80.0,60.0,1015.4,1012.9,23.9,27.3,0,0
3,11.9,26.0,0.2,1,37.0,11,1,4.0,13.0,63.0,43.0,1017.2,1013.2,18.0,24.2,0,0
9,27.7,42.5,0.0,14,44.0,6,14,15.0,28.0,32.0,14.0,1010.2,1007.6,32.3,41.2,0,0
12,24.5,30.6,7.0,15,61.0,14,14,24.0,19.0,76.0,73.0,1006.6,1004.1,29.8,28.7,1,1
12,20.6,33.4,0.0,2,41.0,2,8,17.0,6.0,67.0,29.0,1015.5,1011.3,25.1,32.1,0,0
40,11.8,18.8,21.8,12,65.0,8,11,33.0,33.0,76.0,87.0,1013.7,1015.1,15.9,13.9,1,1
30,3.4,20.7,0.0,8,20.0,3,11,6.0,9.0,94.0,32.0,1020.7,1018.2,9.7,20.5,0,1
2,1.3,14.9,0.0,0,41.0,2,2,13.0,22.0,63.0,34.0,1027.0,1023.8,8.1,14.3,0,0
2,2.7,24.9,0.0,0,35.0,0,0,4.0,13.0,29.0,12.0,1026.1,1021.3,14.9,24.5,0,0
20,21.2,32.5,0.0,3,30.0,0,6,17.0,13.0,60.0,36.0,1016.1,1011.9,24.0,31.0,0,0
42,19.4,24.8,0.0,4,56.0,5,4,11.0,46.0,66.0,69.0,1018.7,1013.3,21.3,23.8,0,0
25,5.7,24.4,0.0,14,30.0,4,3,9.0,15.0,49.0,26.0,1019.3,1014.8,17.6,24.1,0,0
16,11.1,21.7,0.0,14,41.0,6,7,19.0,19.0,59.0,40.0,1009.3,1008.9,16.9,20.1,0,0
23,16.3,23.5,0.0,4,39.0,11,1,6.0,22.0,52.0,68.0,1017.2,1015.8,20.9,22.2,0,0
25,22.0,40.0,0.0,6,65.0,6,15,28.0,30.0,14.0,19.0,1010.2,1008.3,33.8,37.0,0,0
24,19.9,24.2,0.2,0,48.0,0,1,30.0,30.0,78.0,70.0,1017.2,1015.6,22.2,22.9,0,0
11,7.9,16.0,5.0,13,44.0,14,13,9.0,22.0,95.0,49.0,1011.6,1011.8,10.5,15.4,1,0
41,6.0,17.5,0.0,9,46.0,1,2,13.0,11.0,66.0,47.0,1035.3,1032.3,12.1,16.5,0,0
34,25.4,32.3,11.4,14,26.0,13,3,7.0,13.0,72.0,59.0,1006.8,1004.4,30.2,31.9,1,0
31,8.3,23.5,0.0,8,41.0,14,10,13.0,22.0,68.0,59.0,1009.9,1009.9,16.8,18.2,0,0
14,7.0,17.4,0.0,6,41.0,7,9,24.0,24.0,52.0,77.0,1017.7,1017.0,13.8,13.1,0,0
24,20.5,25.2,0.0,1,41.0,1,1,28.0,26.0,70.0,71.0,1018.2,1016.0,23.8,24.4,0,0
38,12.3,14.9,17.6,7,52.0,14,14,17.0,24.0,99.0,71.0,1009.7,1011.8,12.3,13.7,1,1
20,8.7,25.1,0.0,12,39.0,8,11,9.0,22.0,68.0,24.0,1012.4,1010.0,16.9,24.3,0,0
33,17.2,22.2,0.0,8,46.0,11,8,26.0,31.0,64.0,58.0,1020.0,1018.6,20.0,21.6,0,0
40,19.7,24.1,0.0,11,54.0,8,10,24.0,33.0,58.0,59.0,1015.3,1016.7,23.0,22.2,0,0
15,23.2,32.6,11.0,7,46.0,6,7,15.0,17.0,74.0,60.0,1009.2,1007.4,28.3,31.5,1,0
26,10.8,16.7,2.8,15,85.0,15,15,35.0,43.0,87.0,55.0,1004.6,1006.7,14.7,13.8,1,1
14,5.9,15.9,0.0,9,37.0,6,2,13.0,22.0,66.0,58.0,1025.1,1020.8,11.1,15.4,0,0
31,10.2,11.8,1.4,9,35.0,11,7,17.0,11.0,86.0,81.0,1011.2,1012.2,10.6,10.9,1,1
23,8.1,14.2,7.8,11,39.0,12,8,15.0,28.0,87.0,74.0,1029.4,1027.7,10.0,13.9,1,1
24,15.5,19.4,0.6,2,24.0,2,9,11.0,13.0,68.0,59.0,1019.8,1018.1,18.5,18.8,0,0
41,8.9,19.1,0.0,6,65.0,3,3,30.0,35.0,77.0,72.0,1005.7,1001.1,17.7,18.4,0,1
16,1.3,16.7,0.0,6,28.0,2,6,7.0,19.0,84.0,50.0,1032.2,1027.5,4.0,16.3,0,0
10,19.0,23.4,63.6,8,57.0,8,8,39.0,33.0,98.0,95.0,1011.3,1011.2,20.6,21.0,1,1
36,8.8,23.8,0.0,0,24.0,0,0,15.0,13.0,74.0,27.0,1023.9,1020.2,13.1,22.4,0,0
20,17.2,31.3,1.4,1,48.0,4,5,19.0,19.0,67.0,44.0,1013.2,1010.3,22.0,29.8,1,0
8,13.9,29.6,0.0,0,39.0,0,6,15.0,11.0,69.0,35.0,1021.0,1017.6,20.4,27.5,0,0
17,10.0,16.8,0.0,15,44.0,15,15,17.0,17.0,60.0,44.0,1011.4,1012.0,11.5,15.6,0,0
6,16.1,28.3,0.0,4,31.0,3,1,13.0,15.0,48.0,46.0,1023.0,1019.0,24.3,26.1,0,0
21,11.3,30.0,0.0,0,56.0,0,0,31.0,33.0,61.0,22.0,1025.0,1020.5,17.2,29.4,0,0
20,13.6,18.2,16.0,15,37.0,11,11,13.0,19.0,99.0,77.0,1012.7,1009.2,14.3,17.8,1,1
31,7.5,21.0,0.0,9,26.0,14,15,11.0,4.0,89.0,56.0,1027.0,1025.0,12.9,19.4,0,0
16,8.6,18.0,0.0,13,39.0,14,13,13.0,19.0,42.0,35.0,1014.4,1014.7,12.8,17.4,0,0
2,13.5,32.4,0.0,9,31.0,6,10,2.0,20.0,21.0,15.0,1015.5,1010.8,24.8,31.0,0,0
30,20.3,32.3,1.2,13,61.0,6,15,15.0,33.0,60.0,40.0,999.2,997.8,28.2,31.4,1,0
2,14.4,32.1,0.0,2,43.0,2,1,26.0,13.0,25.0,14.0,1012.9,1009.1,23.9,30.1,0,0
27,15.3,21.1,0.0,7,44.0,3,6,9.0,17.0,69.0,73.0,1012.8,1007.2,15.7,21.0,0,1
5,3.9,12.1,4.6,12,43.0,15,15,17.0,19.0,75.0,60.0,1011.2,1013.8,8.0,11.5,1,0
9,20.3,29.1,0.0,4,43.0,4,4,24.0,17.0,75.0,63.0,1009.0,1007.2,23.2,26.7,0,1
9,13.6,26.4,0.0,0,41.0,1,0,20.0,20.0,63.0,31.0,1025.2,1023.3,18.2,25.0,0,0
33,20.9,24.9,1.0,11,67.0,11,8,37.0,33.0,80.0,74.0,1009.9,1012.0,21.5,22.7,0,1
24,15.2,20.3,8.4,14,33.0,14,7,15.0,17.0,80.0,76.0,1012.5,1010.5,18.3,19.1,1,0
42,12.0,18.3,7.2,2,33.0,0,0,24.0,20.0,79.0,65.0,1027.3,1024.5,17.0,16.8,1,0
20,16.5,34.6,0.0,4,56.0,0,5,20.0,15.0,47.0,21.0,1017.2,1012.5,22.9,32.6,0,0
22,6.8,20.8,0.0,12,48.0,8,12,28.0,26.0,63.0,38.0,1012.2,1010.8,12.8,18.0,0,0
11,7.9,15.0,3.0,14,44.0,13,13,9.0,20.0,84.0,65.0,1009.3,1008.2,10.0,13.9,1,1
18,7.9,18.4,0.0,3,50.0,3,3,17.0,31.0,84.0,74.0,1017.7,1016.7,12.9,15.7,0,0
43,27.3,44.8,0.0,7,48.0,4,13,15.0,15.0,17.0,8.0,1007.3,1005.1,34.1,42.4,0,0
18,15.3,25.7,0.0,11,57.0,3,11,37.0,22.0,47.0,58.0,1014.6,1015.0,21.7,21.8,0,0
33,19.9,24.3,0.0,9,56.0,10,10,26.0,30.0,65.0,75.0,1015.2,1014.5,22.2,22.5,0,1
21,6.0,17.3,2.0,12,33.0,7,12,9.0,20.0,95.0,56.0,1013.8,1010.7,12.5,16.6,1,1
26,14.7,25.3,0.0,13,65.0,7,7,24.0,39.0,89.0,51.0,1011.6,1010.3,20.0,23.5,0,0
39,5.9,14.6,2.0,8,50.0,10,8,11.0,28.0,72.0,46.0,1023.8,1024.1,9.9,12.4,1,0
11,11.5,15.4,1.2,12,31.0,12,15,13.0,17.0,100.0,97.0,1018.3,1017.1,13.1,15.3,1,1
30,7.7,25.6,0.0,5,26.0,4,3,6.0,7.0,74.0,37.0,1028.5,1024.1,16.0,25.2,0,0
29,12.2,28.7,0.0,7,59.0,3,6,15.0,30.0,59.0,24.0,1014.5,1010.1,17.4,27.9,0,1
34,8.7,27.2,0.0,1,41.0,6,1,9.0,33.0,54.0,49.0,1016.8,1014.1,21.3,24.2,0,0
39,9.9,34.7,0.0,5,28.0,4,2,7.0,7.0,81.0,31.0,1016.2,1011.3,15.6,31.2,0,0
24,12.2,17.1,1.2,0,46.0,1,0,26.0,26.0,64.0,62.0,1031.0,1028.1,15.0,16.4,1,0
32,18.1,24.8,6.2,1,48.0,1,4,20.0,26.0,88.0,64.0,1014.3,1011.9,20.3,23.9,1,1
42,13.1,22.7,0.0,3,30.0,6,5,4.0,15.0,64.0,73.0,1020.7,1018.2,19.0,22.0,0,0
1,10.8,18.5,17.0,13,37.0,15,13,11.0,20.0,72.0,40.0,1016.2,1017.6,14.4,18.4,1,0
24,13.8,19.9,0.0,5,54.0,5,5,24.0,28.0,72.0,83.0,1015.2,1010.6,18.6,18.4,0,1
43,13.3,23.6,0.0,12,48.0,2,14,19.0,19.0,67.0,32.0,1016.2,1013.2,15.7,22.6,0,1
12,24.3,33.4,0.0,6,30.0,4,7,11.0,17.0,76.0,58.0,1011.9,1007.9,29.2,32.2,0,0
17,12.8,19.3,0.0,6,33.0,3,3,17.0,20.0,65.0,58.0,1017.5,1013.5,15.9,18.6,0,0
2,15.7,36.3,0.0,13,35.0,4,13,9.0,9.0,18.0,11.0,1009.3,1004.9,29.2,36.0,0,0
33,12.4,26.0,0.0,6,33.0,15,6,7.0,11.0,39.0,30.0,1017.5,1013.3,18.5,24.6,0,0
20,13.9,26.2,0.0,15,69.0,3,2,26.0,9.0,75.0,80.0,1017.9,1012.9,20.9,20.4,0,1
1,0.2,10.1,0.4,15,24.0,11,4,4.0,4.0,94.0,89.0,1015.3,1013.8,4.1,8.6,0,1
2,5.2,23.5,0.0,2,43.0,12,2,6.0,24.0,56.0,26.0,1027.4,1023.9,12.3,22.5,0,0
14,3.4,13.4,0.2,7,33.0,6,7,11.0,20.0,74.0,48.0,1028.8,1023.9,6.3,13.0,0,0
13,15.0,22.1,1.6,8,63.0,8,8,30.0,33.0,56.0,52.0,1017.6,1018.2,18.7,20.2,1,0
6,12.6,26.1,0.0,12,20.0,15,9,9.0,6.0,40.0,25.0,1020.7,1016.5,19.5,25.8,0,0
7,18.3,28.4,0.0,4,33.0,9,4,15.0,17.0,61.0,56.0,1015.0,1010.2,25.0,27.0,0,0
21,2.3,14.4,0.0,3,26.0,5,3,13.0,9.0,93.0,54.0,1026.0,1023.1,6.4,13.7,0,0
37,21.5,37.5,0.0,13,46.0,1,13,11.0,24.0,42.0,11.0,1018.8,1015.6,25.2,36.2,0,0
43,13.1,22.4,0.0,8,37.0,11,8,13.0,17.0,70.0,43.0,1018.6,1016.1,16.7,21.3,0,0
5,1.7,15.6,0.0,15,31.0,3,13,2.0,15.0,63.0,35.0,1023.7,1020.4,10.2,14.7,0,0
33,18.3,28.5,0.0,4,54.0,3,4,19.0,35.0,60.0,58.0,1009.7,1003.8,23.7,26.8,0,0
22,9.6,21.3,0.0,9,30.0,10,11,17.0,15.0,63.0,38.0,1025.6,1023.0,11.7,19.7,0,0
23,15.9,27.5,0.0,5,35.0,4,4,6.0,22.0,73.0,73.0,1017.6,1014.1,23.3,24.9,0,0
4,11.8,25.2,0.0,6,89.0,3,3,44.0,65.0,66.0,24.0,1013.5,1006.2,15.0,24.3,0,0
33,9.9,16.9,0.4,11,70.0,13,12,24.0,39.0,59.0,72.0,1014.8,1016.0,13.0,15.0,0,1
34,25.6,32.3,5.2,0,35.0,10,5,2.0,17.0,84.0,67.0,1008.5,1006.2,28.3,31.9,1,1
34,21.0,29.0,0.0,1,30.0,9,1,13.0,24.0,74.0,72.0,1011.3,1008.0,26.3,27.2,0,0
43,19.8,24.0,0.0,3,39.0,3,1,22.0,20.0,56.0,88.0,1020.2,1018.5,22.9,21.4,0,1
19,13.6,20.0,0.0,11,19.0,2,12,9.0,9.0,55.0,42.0,1028.9,1025.5,15.4,19.4,0,0
29,6.4,14.8,5.6,15,72.0,6,14,22.0,30.0,93.0,88.0,1013.0,1009.9,8.8,13.5,1,1
3,15.2,25.4,0.8,8,46.0,12,10,20.0,9.0,69.0,54.0,1015.7,1015.2,18.6,24.7,0,0
11,10.4,16.2,0.4,6,35.0,6,7,15.0,13.0,92.0,77.0,1029.3,1027.3,11.9,15.1,0,0
43,4.7,20.6,0.0,5,41.0,1,3,11.0,20.0,39.0,14.0,1023.7,1019.5,11.2,19.7,0,0
40,18.8,26.7,0.0,2,41.0,0,0,20.0,28.0,65.0,55.0,1021.2,1019.3,23.3,25.8,0,0
6,22.0,31.6,0.0,4,33.0,3,5,11.0,15.0,49.0,49.0,1017.3,1013.9,28.7,30.0,0,0
28,14.4,18.7,8.2,0,56.0,9,10,17.0,22.0,72.0,75.0,1015.5,1013.0,15.1,18.0,1,1
25,17.0,33.3,2.0,9,41.0,1,1,11.0,11.0,78.0,23.0,1014.5,1011.9,19.8,32.2,1,0
